ticker,name,year,revenue,operating_profit,operating_margin,net_income,roe,roa,eps,bps,per,pbr
247859,다하차솔루션,2021,15945.1,1293.4,8.11,780.1,3.57,1.92,40156.0,2854540.0,,
247859,다하차솔루션,2022,17169.8,1199.7,6.99,793.1,4.7,3.54,35465.0,2268279.0,,
247859,다하차솔루션,2023,18118.9,229.7,1.27,180.7,0.84,0.54,6896.0,758045.0,,
247859,다하차솔루션,2024,16401.7,332.1,2.02,282.3,1.59,0.99,13840.0,1043944.0,,1.08
846217,나타이노베이션,2020,3650.1,196.8,5.39,121.9,2.44,1.52,4252.0,175056.0,,
846217,나타이노베이션,2021,4254.2,275.3,6.47,141.9,2.65,1.43,25652.0,269063.0,,
846217,나타이노베이션,2022,5087.3,436.5,8.58,314.6,6.95,3.8,18715.0,696925.0,,
846217,나타이노베이션,2023,5650.3,409.3,7.24,220.4,4.47,2.59,19421.0,266536.0,,
846217,나타이노베이션,2024,6627.1,954.5,14.4,624.3,8.03,4.95,34936.0,420727.0,8.7,1.86
747906,하타테크,2020,841.2,38.0,4.52,24.1,2.2,1.37,933.0,81080.0,,
747906,하타테크,2021,922.0,32.5,3.53,18.6,1.46,0.93,646.0,118903.0,,
747906,하타테크,2022,1013.1,42.8,4.22,34.4,2.96,2.14,1928.0,43501.0,,
747906,하타테크,2023,1013.7,-4.0,-0.39,-3.1,-0.22,-0.17,-111.0,56945.0,,
747906,하타테크,2024,1047.7,78.5,7.49,68.8,4.62,2.7,8514.0,286316.0,11.0,2.04
135188,하사가엔터테인먼트,2020,1595.9,280.4,17.57,201.5,13.69,7.11,20666.0,139055.0,,
135188,하사가엔터테인먼트,2021,1509.0,243.6,16.14,181.7,11.94,8.95,24790.0,55399.0,,
135188,하사가엔터테인먼트,2022,1395.0,185.0,13.27,127.2,6.51,4.1,13792.0,151261.0,,
135188,하사가엔터테인먼트,2023,1353.7,146.5,10.82,92.8,6.27,4.0,9519.0,206949.0,,
135188,하사가엔터테인먼트,2024,1215.0,89.5,7.36,70.8,5.2,2.65,6260.0,80849.0,11.7,1.61
529559,하카다시스템즈,2020,2000.0,84.5,4.23,47.0,2.1,1.15,3512.0,264970.0,,
529559,하카다시스템즈,2021,2047.7,55.1,2.69,37.3,1.42,1.08,1602.0,196471.0,,
529559,하카다시스템즈,2022,2102.4,109.8,5.22,65.5,2.92,1.54,3099.0,252838.0,,
529559,하카다시스템즈,2023,2213.0,12.8,0.58,10.2,0.46,0.23,400.0,91144.0,,
529559,하카다시스템즈,2024,2262.4,56.5,2.5,48.9,2.49,1.54,7664.0,66059.0,13.8,1.3
210529,바가솔루션,2020,3127.9,430.2,13.75,362.5,11.21,6.07,21578.0,171663.0,,
210529,바가솔루션,2021,2838.1,342.9,12.08,185.8,6.63,5.14,6485.0,339353.0,,
210529,바가솔루션,2022,2483.5,272.5,10.97,228.0,10.84,7.65,8676.0,112042.0,,
210529,바가솔루션,2023,2394.0,248.8,10.39,149.6,5.06,3.48,5788.0,241156.0,,
210529,바가솔루션,2024,2179.6,249.0,11.42,156.7,7.32,4.53,11699.0,119966.0,13.0,0.5
243351,차가파트너스,2020,2306.5,167.8,7.28,140.2,5.46,3.2,5679.0,299307.0,,
243351,차가파트너스,2021,2177.5,71.2,3.27,55.6,2.2,1.33,2267.0,104467.0,,
243351,차가파트너스,2022,2299.6,64.3,2.8,40.0,2.03,1.52,3364.0,233355.0,,
243351,차가파트너스,2023,2128.8,46.8,2.2,25.1,0.85,0.45,1905.0,138834.0,,
243351,차가파트너스,2024,2047.9,41.1,2.01,32.9,1.98,1.14,1376.0,73948.0,,2.72
267209,라바파트너스,2020,1558.4,275.4,17.67,175.7,11.22,5.85,6024.0,61681.0,,
267209,라바파트너스,2021,1643.0,221.5,13.48,132.2,6.03,4.56,6879.0,121321.0,,
267209,라바파트너스,2022,1509.8,177.1,11.73,113.7,8.76,5.26,5841.0,65188.0,,
267209,라바파트너스,2023,1566.5,130.6,8.34,117.0,9.07,5.03,8063.0,45730.0,,
267209,라바파트너스,2024,1557.0,203.7,13.09,165.8,8.23,5.2,6490.0,73924.0,,0.53
918333,파라엔터테인먼트,2020,676.3,35.5,5.25,22.5,4.05,2.19,963.0,50681.0,,
918333,파라엔터테인먼트,2021,747.1,43.2,5.78,32.4,3.13,2.03,1566.0,81874.0,,
918333,파라엔터테인먼트,2022,817.1,39.5,4.83,32.7,4.22,3.2,1890.0,68071.0,,
918333,파라엔터테인먼트,2023,920.7,71.9,7.81,40.7,4.82,3.8,3780.0,66695.0,,
918333,파라엔터테인먼트,2024,875.6,31.0,3.54,21.9,1.96,1.14,1452.0,80381.0,17.2,2.81
128300,마파코퍼레이션,2020,714.3,65.2,9.13,37.0,6.03,3.2,2350.0,31325.0,,
128300,마파코퍼레이션,2021,631.4,57.0,9.03,42.8,5.82,3.23,4812.0,54623.0,,
128300,마파코퍼레이션,2022,636.6,27.0,4.24,22.8,3.91,2.33,1943.0,36784.0,,
128300,마파코퍼레이션,2023,573.6,16.1,2.8,10.0,1.76,1.23,446.0,36710.0,,
128300,마파코퍼레이션,2024,524.1,11.5,2.2,9.8,2.22,1.46,876.0,16294.0,4.3,0.98
823012,차타아글로벌,2020,8715.4,1522.1,17.46,893.6,7.93,4.4,87232.0,930938.0,,
823012,차타아글로벌,2021,8935.5,1665.3,18.64,1234.5,14.44,9.15,72457.0,346156.0,,
823012,차타아글로벌,2022,9034.0,1755.0,19.43,1505.5,18.15,11.29,61286.0,1219316.0,,
823012,차타아글로벌,2023,10111.8,1968.7,19.47,1488.7,10.99,5.57,194614.0,567779.0,,
823012,차타아글로벌,2024,10626.9,1731.2,16.29,938.7,8.87,5.01,46212.0,407287.0,14.8,2.56
426769,파마카테크,2020,7101.8,1133.2,15.96,774.3,10.08,7.93,147000.0,275965.0,,
426769,파마카테크,2021,7540.8,1194.9,15.85,1068.0,15.73,8.58,37580.0,386088.0,,
426769,파마카테크,2022,7565.1,948.0,12.53,617.5,8.95,5.71,21624.0,469899.0,,
426769,파마카테크,2023,8572.8,1486.9,17.34,1117.5,9.8,5.36,60780.0,736161.0,,
426769,파마카테크,2024,8687.6,1983.9,22.84,1012.3,11.84,7.98,123152.0,1510753.0,15.2,2.4
219103,카하코퍼레이션,2020,3280.6,565.6,17.24,451.3,10.88,8.03,55463.0,139157.0,,
219103,카하코퍼레이션,2021,3011.6,498.3,16.55,383.4,14.97,8.09,20723.0,192928.0,,
219103,카하코퍼레이션,2022,2758.0,332.8,12.07,193.2,6.96,5.04,9097.0,414420.0,,
219103,카하코퍼레이션,2023,2620.2,220.4,8.41,141.9,3.98,2.15,13546.0,189697.0,,
219103,카하코퍼레이션,2024,2600.9,426.0,16.38,236.5,6.63,5.35,9012.0,554974.0,13.1,2.69
773847,아하하엔터테인먼트,2020,492.9,72.5,14.7,45.4,10.12,7.18,2329.0,15478.0,,
773847,아하하엔터테인먼트,2021,493.3,54.5,11.05,38.7,6.78,5.09,1350.0,22260.0,,
773847,아하하엔터테인먼트,2022,449.5,25.1,5.58,16.7,2.8,1.84,772.0,97858.0,,
773847,아하하엔터테인먼트,2023,478.1,33.5,7.01,29.4,6.62,3.48,3998.0,21773.0,,
773847,아하하엔터테인먼트,2024,488.3,45.4,9.29,38.8,5.67,3.39,1474.0,26675.0,,0.59
370698,타바카시스템즈,2020,1414.0,205.0,14.5,163.2,13.61,9.77,15531.0,41773.0,,
370698,타바카시스템즈,2021,1453.2,218.8,15.06,177.1,12.19,8.98,10631.0,120535.0,,
370698,타바카시스템즈,2022,1395.8,179.4,12.86,99.9,4.9,3.12,4219.0,174065.0,,
370698,타바카시스템즈,2023,1421.2,188.3,13.25,149.3,7.47,5.8,11285.0,145358.0,,
370698,타바카시스템즈,2024,1510.0,116.8,7.73,77.5,6.4,3.22,6110.0,188175.0,14.3,0.76
593887,타차가코퍼레이션,2020,9105.2,1058.8,11.63,896.1,9.85,5.79,83843.0,557630.0,,
593887,타차가코퍼레이션,2021,11237.6,1524.6,13.57,853.4,6.23,3.49,37936.0,478620.0,,
593887,타차가코퍼레이션,2022,13827.8,1858.1,13.44,1012.2,6.04,3.57,49079.0,627050.0,,
593887,타차가코퍼레이션,2023,15362.1,2791.0,18.17,2283.1,10.9,8.48,185561.0,1465302.0,,
593887,타차가코퍼레이션,2024,17333.3,3133.1,18.08,2707.9,13.21,9.35,107987.0,1314223.0,16.0,1.57
647893,차바자코퍼레이션,2020,2450.2,134.5,5.49,121.0,3.37,1.82,5249.0,144140.0,,
647893,차바자코퍼레이션,2021,2669.3,206.0,7.72,131.2,4.48,2.87,4607.0,98425.0,,
647893,차바자코퍼레이션,2022,3146.1,270.8,8.61,172.6,5.0,3.7,31196.0,116111.0,,
647893,차바자코퍼레이션,2023,3698.0,448.5,12.13,364.8,6.99,4.59,18358.0,718939.0,,
647893,차바자코퍼레이션,2024,4408.9,604.2,13.7,370.7,6.88,5.04,15269.0,276952.0,18.6,2.59
409844,타다솔루션,2020,32693.9,3594.1,10.99,2490.5,5.15,3.64,127563.0,6287411.0,,
409844,타다솔루션,2021,35202.2,4440.0,12.61,3316.9,7.03,3.76,423251.0,1881229.0,,
409844,타다솔루션,2022,35667.3,5206.8,14.6,4314.9,12.12,8.51,281808.0,4041637.0,,
409844,타다솔루션,2023,34132.5,2119.2,6.21,1384.2,3.0,2.23,67941.0,2248554.0,,
409844,타다솔루션,2024,35290.9,3769.0,10.68,3048.1,7.72,3.88,135968.0,1528676.0,10.5,1.72
616035,마다마솔루션,2020,3343.0,164.2,4.91,109.7,2.85,2.27,13449.0,624780.0,,
616035,마다마솔루션,2021,3798.0,247.8,6.52,184.9,5.35,3.41,6208.0,118734.0,,
616035,마다마솔루션,2022,4432.2,375.2,8.47,296.3,5.93,3.0,43431.0,244297.0,,
616035,마다마솔루션,2023,5493.2,421.9,7.68,324.9,4.89,2.69,14674.0,540059.0,,
616035,마다마솔루션,2024,6733.0,671.1,9.97,439.3,5.72,4.45,72561.0,486686.0,26.8,0.78
152510,자가차파트너스,2020,2706.9,206.9,7.64,136.6,3.59,2.45,14289.0,432427.0,,
152510,자가차파트너스,2021,2910.5,280.1,9.62,145.9,3.75,1.93,10679.0,177288.0,,
152510,자가차파트너스,2022,3581.2,402.2,11.23,250.3,7.94,5.6,11941.0,445856.0,,
152510,자가차파트너스,2023,4231.8,387.6,9.16,336.4,5.44,4.53,23260.0,265057.0,,
152510,자가차파트너스,2024,4908.4,806.4,16.43,459.0,6.46,5.29,17746.0,451653.0,22.2,0.69
226722,타자라파트너스,2020,1341.1,145.4,10.85,100.8,8.33,6.76,6842.0,89195.0,,
226722,타자라파트너스,2021,1468.8,192.6,13.11,158.4,8.82,5.41,6685.0,82160.0,,
226722,타자라파트너스,2022,1754.3,236.3,13.47,157.4,7.59,4.34,6102.0,133371.0,,
226722,타자라파트너스,2023,1985.0,264.6,13.33,212.9,11.82,5.96,8213.0,96923.0,,
226722,타자라파트너스,2024,2427.1,444.7,18.32,247.2,10.54,8.66,11008.0,417902.0,23.4,2.89
451637,마다시스템즈,2020,4733.4,205.0,4.33,107.0,1.55,0.94,4258.0,353340.0,,
451637,마다시스템즈,2021,5068.9,262.4,5.18,148.0,2.96,2.21,5503.0,439221.0,,
451637,마다시스템즈,2022,5684.2,31.3,0.55,24.9,0.4,0.21,3489.0,459443.0,,
451637,마다시스템즈,2023,6115.7,406.8,6.65,225.3,2.61,1.64,15404.0,394919.0,,
451637,마다시스템즈,2024,6811.9,171.5,2.52,123.6,1.37,0.83,9014.0,333951.0,19.1,1.85
882124,타카타솔루션,2020,740.1,128.4,17.34,67.9,6.46,3.46,2924.0,122412.0,,
882124,타카타솔루션,2021,678.8,110.6,16.3,76.6,12.17,7.88,11287.0,36514.0,,
882124,타카타솔루션,2022,663.4,85.4,12.87,48.9,6.41,4.86,2100.0,109108.0,,
882124,타카타솔루션,2023,701.3,51.6,7.36,27.8,3.38,2.79,2737.0,85186.0,,
882124,타카타솔루션,2024,738.4,94.3,12.77,69.0,9.23,6.68,8566.0,38484.0,,1.9
194780,다아홀딩스,2020,427.7,21.2,4.96,14.7,3.57,2.58,887.0,21433.0,,
194780,다아홀딩스,2021,493.6,35.0,7.09,24.9,3.48,2.76,894.0,24417.0,,
194780,다아홀딩스,2022,522.3,34.1,6.52,20.2,3.43,2.26,737.0,25034.0,,
194780,다아홀딩스,2023,549.1,59.9,10.91,41.5,5.95,3.8,2651.0,78189.0,,
194780,다아홀딩스,2024,627.1,66.6,10.61,34.2,3.84,2.37,2407.0,62110.0,30.7,1.89
171410,아사바이오,2020,214.7,12.3,5.72,8.8,3.27,1.77,1092.0,13730.0,,
171410,아사바이오,2021,214.8,16.1,7.5,12.4,6.11,4.35,1319.0,8836.0,,
171410,아사바이오,2022,232.1,21.7,9.35,17.7,5.3,4.39,978.0,37960.0,,
171410,아사바이오,2023,258.4,13.0,5.04,11.7,3.18,1.84,989.0,28036.0,,
171410,아사바이오,2024,249.6,18.3,7.34,13.8,4.09,2.27,871.0,15421.0,13.5,2.27
964437,차가테크,2020,3822.4,334.2,8.74,198.6,4.49,2.26,24961.0,272413.0,,
964437,차가테크,2021,4346.0,421.2,9.69,242.6,5.62,3.47,9629.0,188318.0,,
964437,차가테크,2022,4573.3,613.9,13.42,536.8,8.66,6.56,18282.0,344212.0,,
964437,차가테크,2023,5598.1,734.7,13.12,596.8,10.67,6.41,20125.0,771702.0,,
964437,차가테크,2024,6504.7,745.0,11.45,661.2,7.16,4.08,30126.0,1350779.0,15.8,2.69
763034,다라솔루션,2020,514.6,85.7,16.65,71.4,9.83,7.07,12690.0,32457.0,,
763034,다라솔루션,2021,532.7,96.2,18.05,84.4,19.58,12.37,7160.0,24041.0,,
763034,다라솔루션,2022,609.4,125.8,20.65,71.2,11.4,8.06,4673.0,22364.0,,
763034,다라솔루션,2023,635.5,113.4,17.85,59.5,7.2,3.65,2379.0,32249.0,,
763034,다라솔루션,2024,665.7,78.8,11.83,57.7,6.47,4.08,5875.0,48622.0,16.7,0.63
445423,바하바솔루션,2020,152.2,18.9,12.43,16.6,7.35,5.29,1553.0,8172.0,,
445423,바하바솔루션,2021,173.0,23.2,13.41,15.1,8.81,6.74,1571.0,11112.0,,
445423,바하바솔루션,2022,172.0,19.4,11.28,12.9,6.56,4.07,1311.0,6993.0,,
445423,바하바솔루션,2023,191.3,23.2,12.12,19.0,7.45,5.15,675.0,8515.0,,
445423,바하바솔루션,2024,214.5,26.7,12.47,19.2,9.05,5.76,2474.0,14766.0,17.9,0.9
928095,파다다코퍼레이션,2020,3176.6,509.0,16.02,446.8,12.33,6.33,29715.0,154023.0,,
928095,파다다코퍼레이션,2021,3776.2,694.2,18.38,432.2,10.48,6.49,21770.0,177885.0,,
928095,파다다코퍼레이션,2022,4077.9,729.6,17.89,515.1,11.72,8.46,19288.0,153029.0,,
928095,파다다코퍼레이션,2023,4306.3,780.0,18.11,598.6,11.79,8.8,28142.0,264450.0,,
928095,파다다코퍼레이션,2024,5147.7,1228.0,23.85,1066.0,25.1,20.52,76986.0,270498.0,25.5,2.58
799424,타라코퍼레이션,2020,33946.9,3296.9,9.71,2415.4,5.01,3.59,93974.0,2075609.0,,
799424,타라코퍼레이션,2021,33741.4,3230.5,9.57,2710.2,6.3,3.18,121771.0,2169401.0,,
799424,타라코퍼레이션,2022,34105.1,1331.6,3.9,1180.0,2.62,2.08,46320.0,7316429.0,,
799424,타라코퍼레이션,2023,32723.6,2908.1,8.89,1734.8,6.43,3.48,97377.0,1481623.0,,
799424,타라코퍼레이션,2024,31081.6,2389.9,7.69,1256.1,4.22,3.17,69170.0,2144315.0,13.4,1.24
965648,카다타코퍼레이션,2020,1773.9,291.5,16.44,184.9,7.39,4.15,25266.0,120448.0,,
965648,카다타코퍼레이션,2021,1706.1,280.4,16.43,152.0,6.38,4.76,8279.0,353940.0,,
965648,카다타코퍼레이션,2022,1458.1,213.4,14.64,113.1,8.53,6.73,20779.0,48156.0,,
965648,카다타코퍼레이션,2023,1368.5,134.4,9.82,120.9,7.14,4.65,19245.0,127151.0,,
965648,카다타코퍼레이션,2024,1196.0,193.3,16.16,113.4,7.81,4.99,4821.0,63949.0,9.0,1.76
937444,마마코퍼레이션,2020,4334.3,676.1,15.6,447.0,10.92,5.77,26417.0,365104.0,,
937444,마마코퍼레이션,2021,4374.7,556.6,12.72,440.5,10.16,7.95,20310.0,171265.0,,
937444,마마코퍼레이션,2022,3831.2,433.1,11.31,329.6,8.14,4.53,12783.0,136960.0,,
937444,마마코퍼레이션,2023,3848.4,473.3,12.3,389.5,7.43,4.44,73518.0,1028753.0,,
937444,마마코퍼레이션,2024,3329.9,354.7,10.65,196.4,5.17,2.91,26000.0,218786.0,11.2,0.66
782973,자파가홀딩스,2020,1909.6,196.8,10.31,117.0,4.86,3.58,4158.0,106626.0,,
782973,자파가홀딩스,2021,1649.5,132.2,8.02,116.9,5.06,3.41,10106.0,98359.0,,
782973,자파가홀딩스,2022,1437.4,120.7,8.39,103.0,7.09,3.92,6816.0,246592.0,,
782973,자파가홀딩스,2023,1371.2,55.8,4.07,48.1,2.61,2.18,1675.0,65908.0,,
782973,자파가홀딩스,2024,1316.2,37.8,2.88,28.1,2.01,1.57,3732.0,188426.0,12.6,1.44
244105,바가솔루션,2020,5908.5,1034.5,17.51,666.0,10.07,6.26,64818.0,851970.0,,
244105,바가솔루션,2021,6458.2,1249.7,19.35,699.3,13.08,7.42,65682.0,308507.0,,
244105,바가솔루션,2022,6958.8,1157.3,16.63,610.5,7.89,5.63,35014.0,278689.0,,
244105,바가솔루션,2023,7435.2,1042.1,14.02,882.4,9.29,4.82,97222.0,518139.0,,
244105,바가솔루션,2024,8354.6,1875.4,22.45,1180.5,10.74,6.48,147596.0,935075.0,24.4,1.26
674203,마사타홀딩스,2020,1213.0,70.1,5.78,43.3,2.68,1.5,2766.0,139308.0,,
674203,마사타홀딩스,2021,1181.2,89.2,7.55,55.3,5.16,2.87,2037.0,171725.0,,
674203,마사타홀딩스,2022,1326.9,64.1,4.83,37.0,2.07,1.41,2158.0,80964.0,,
674203,마사타홀딩스,2023,1287.3,144.9,11.26,127.9,8.49,7.07,8148.0,77985.0,,
674203,마사타홀딩스,2024,1357.0,42.0,3.1,26.9,1.6,0.83,1248.0,176593.0,23.4,0.99
597142,바파자솔루션,2020,2546.0,360.4,14.16,304.2,10.09,5.24,47869.0,404897.0,,
597142,바파자솔루션,2021,2559.2,262.6,10.26,236.3,9.95,6.68,20464.0,137540.0,,
597142,바파자솔루션,2022,2330.3,266.8,11.45,152.4,4.53,3.08,13842.0,335292.0,,
597142,바파자솔루션,2023,2365.7,88.2,3.73,52.0,2.67,1.4,6436.0,166488.0,,
597142,바파자솔루션,2024,2270.1,74.6,3.29,38.5,1.37,0.7,1854.0,190990.0,,1.17
121595,파차파트너스,2020,3012.0,298.8,9.92,221.6,6.74,3.56,15445.0,251133.0,,
121595,파차파트너스,2021,3132.2,272.0,8.68,214.5,8.27,5.56,10241.0,264581.0,,
121595,파차파트너스,2022,3601.8,445.4,12.37,257.1,5.85,3.44,10449.0,642112.0,,
121595,파차파트너스,2023,3533.8,170.1,4.81,88.3,2.82,1.61,2946.0,300758.0,,
121595,파차파트너스,2024,3702.8,184.4,4.98,145.8,2.67,1.63,5360.0,190667.0,20.1,1.42
912573,나파솔루션,2020,816.9,84.5,10.34,74.0,7.84,4.88,2619.0,36948.0,,
912573,나파솔루션,2021,824.7,71.3,8.64,36.6,3.76,2.72,1996.0,45061.0,,
912573,나파솔루션,2022,769.7,69.8,9.07,51.8,8.1,4.32,4418.0,45705.0,,
912573,나파솔루션,2023,680.3,45.6,6.7,27.9,2.78,1.72,1548.0,59128.0,,
912573,나파솔루션,2024,606.6,53.7,8.85,32.2,5.19,3.78,1873.0,21015.0,11.9,2.11
142225,다파나바이오,2020,1461.8,187.7,12.84,140.3,10.19,6.99,7112.0,120096.0,,
142225,다파나바이오,2021,1479.5,169.0,11.42,108.8,6.79,5.17,12427.0,118979.0,,
142225,다파나바이오,2022,1311.6,124.6,9.5,99.9,5.24,4.35,4094.0,118890.0,,
142225,다파나바이오,2023,1335.9,100.7,7.53,65.8,3.46,2.16,2279.0,194639.0,,
142225,다파나바이오,2024,1205.3,90.2,7.48,47.8,4.71,2.6,1879.0,175829.0,4.3,1.59
823466,가하엔터테인먼트,2020,3875.6,528.2,13.63,328.9,6.78,3.7,64743.0,291535.0,,
823466,가하엔터테인먼트,2021,4358.9,543.7,12.47,465.9,8.74,5.41,75615.0,202042.0,,
823466,가하엔터테인먼트,2022,4589.0,700.5,15.26,585.9,8.88,5.43,24686.0,378945.0,,
823466,가하엔터테인먼트,2023,4627.7,600.7,12.98,460.2,10.0,5.19,16089.0,312043.0,,
823466,가하엔터테인먼트,2024,4590.2,742.3,16.17,484.9,9.29,5.61,18448.0,271870.0,10.7,3.0
297154,사파이노베이션,2020,1677.9,187.2,11.16,126.5,6.81,4.79,9310.0,156750.0,,
297154,사파이노베이션,2021,1663.3,154.3,9.28,117.3,4.7,3.03,4090.0,104148.0,,
297154,사파이노베이션,2022,1468.6,81.6,5.56,51.9,2.37,1.27,3165.0,153749.0,,
297154,사파이노베이션,2023,1380.8,148.9,10.78,96.6,5.85,3.81,3413.0,56463.0,,
297154,사파이노베이션,2024,1357.0,43.2,3.18,33.2,2.83,1.83,1352.0,80011.0,5.7,2.31
197564,자타바글로벌,2020,1756.2,300.9,17.14,248.7,15.95,8.09,9996.0,62423.0,,
197564,자타바글로벌,2021,1784.5,337.7,18.92,245.0,10.61,7.3,16771.0,93084.0,,
197564,자타바글로벌,2022,2009.0,279.7,13.92,213.9,7.9,5.59,40653.0,150574.0,,
197564,자타바글로벌,2023,2200.4,381.7,17.35,314.3,17.64,10.2,26564.0,198180.0,,
197564,자타바글로벌,2024,2434.1,563.4,23.15,453.2,17.26,13.43,22290.0,442524.0,18.0,1.92
829208,차하코퍼레이션,2020,7499.2,537.4,7.17,450.6,4.16,2.65,19154.0,813185.0,,
829208,차하코퍼레이션,2021,8486.5,674.0,7.94,587.9,7.83,4.17,87966.0,277621.0,,
829208,차하코퍼레이션,2022,8798.1,313.1,3.56,228.6,1.82,1.18,9036.0,673647.0,,
829208,차하코퍼레이션,2023,8938.6,888.8,9.94,640.1,8.77,4.45,21452.0,283459.0,,
829208,차하코퍼레이션,2024,8752.6,649.5,7.42,446.3,5.05,4.05,16688.0,657781.0,23.5,1.26
639172,사가바홀딩스,2020,2774.0,338.2,12.19,181.4,6.13,3.36,6928.0,99920.0,,
639172,사가바홀딩스,2021,2610.2,255.6,9.79,180.1,8.22,4.52,22740.0,193622.0,,
639172,사가바홀딩스,2022,2616.0,297.7,11.38,202.7,6.92,5.4,7039.0,152021.0,,
639172,사가바홀딩스,2023,2352.8,104.9,4.46,56.4,1.78,1.31,2419.0,108908.0,,
639172,사가바홀딩스,2024,2274.4,157.3,6.91,117.2,3.83,2.54,5726.0,184919.0,14.6,1.84
464528,타가코퍼레이션,2020,1937.3,247.2,12.76,129.7,7.01,3.88,5145.0,100528.0,,
464528,타가코퍼레이션,2021,2296.5,313.2,13.64,182.0,9.0,6.27,10942.0,70506.0,,
464528,타가코퍼레이션,2022,2434.9,335.3,13.77,220.8,7.03,5.22,7930.0,364835.0,,
464528,타가코퍼레이션,2023,2830.9,430.9,15.22,275.7,6.65,3.64,12106.0,411451.0,,
464528,타가코퍼레이션,2024,3213.6,504.8,15.71,253.5,6.6,3.5,25399.0,167855.0,11.5,1.93
585492,가카이노베이션,2020,4631.2,814.3,17.58,595.2,13.53,11.15,36247.0,203126.0,,
585492,가카이노베이션,2021,4308.7,661.3,15.35,590.6,9.95,5.18,20576.0,245387.0,,
585492,가카이노베이션,2022,4040.7,469.0,11.61,309.6,5.58,3.38,17291.0,210487.0,,
585492,가카이노베이션,2023,4068.7,368.1,9.05,322.9,6.19,3.89,16478.0,621834.0,,
585492,가카이노베이션,2024,3956.5,584.0,14.76,504.6,8.76,5.68,17592.0,198432.0,9.0,0.83
253262,나파시스템즈,2020,11864.4,751.3,6.33,426.4,3.78,2.44,15241.0,452140.0,,
253262,나파시스템즈,2021,12464.0,991.6,7.96,843.1,5.97,3.16,65359.0,1534509.0,,
253262,나파시스템즈,2022,14942.4,1505.7,10.08,1345.9,9.02,7.1,47918.0,1828910.0,,
253262,나파시스템즈,2023,17403.5,2210.2,12.7,1188.8,4.79,2.4,70787.0,942858.0,,
253262,나파시스템즈,2024,21116.9,1819.6,8.62,1044.0,3.77,2.03,48192.0,2389070.0,21.4,1.33
198136,사카다코퍼레이션,2020,1904.0,261.8,13.75,145.4,7.25,3.91,7811.0,80131.0,,
198136,사카다코퍼레이션,2021,2061.9,260.3,12.62,172.5,6.17,3.2,14686.0,495794.0,,
198136,사카다코퍼레이션,2022,1884.6,171.5,9.1,141.3,8.24,4.82,6255.0,57572.0,,
198136,사카다코퍼레이션,2023,2010.5,0.3,0.01,0.2,0.01,0.01,8.0,301859.0,,
198136,사카다코퍼레이션,2024,2186.5,3.2,0.15,2.5,0.09,0.06,259.0,197819.0,,1.77
304387,차차솔루션,2020,358.5,53.7,14.97,32.9,9.65,5.79,1388.0,11417.0,,
304387,차차솔루션,2021,340.8,48.9,14.35,33.0,8.26,5.46,3789.0,20660.0,,
304387,차차솔루션,2022,350.6,41.9,11.96,36.5,11.3,7.95,1217.0,19633.0,,
304387,차차솔루션,2023,387.9,72.2,18.62,55.6,16.91,8.95,2891.0,55485.0,,
304387,차차솔루션,2024,439.4,52.3,11.91,34.3,9.62,6.19,1214.0,15325.0,15.0,2.62
395248,타라라홀딩스,2020,554.4,33.7,6.07,18.2,4.01,2.33,747.0,17044.0,,
395248,타라라홀딩스,2021,689.2,54.5,7.9,45.1,5.37,2.89,8595.0,130533.0,,
395248,타라라홀딩스,2022,795.0,63.3,7.96,45.9,6.27,4.85,1940.0,31591.0,,
395248,타라라홀딩스,2023,857.5,90.1,10.51,60.1,4.9,2.83,3125.0,149430.0,,
395248,타라라홀딩스,2024,922.3,125.8,13.64,103.0,8.39,5.46,3804.0,196886.0,8.8,2.27
924915,다마바이오,2020,1282.1,212.2,16.55,183.9,15.05,9.5,7255.0,201872.0,,
924915,다마바이오,2021,1241.0,216.9,17.48,112.3,9.58,6.46,3912.0,84281.0,,
924915,다마바이오,2022,1322.5,241.3,18.25,180.5,11.2,7.71,11938.0,115920.0,,
924915,다마바이오,2023,1330.5,245.7,18.47,171.6,11.97,7.71,15069.0,74009.0,,
924915,다마바이오,2024,1288.7,172.6,13.39,121.5,8.77,5.26,4101.0,59826.0,11.3,2.79
269247,아사테크,2020,955.9,94.9,9.93,52.6,4.31,2.43,4320.0,58436.0,,
269247,아사테크,2021,931.0,88.6,9.52,44.8,4.82,2.99,3476.0,45312.0,,
269247,아사테크,2022,1040.2,89.5,8.6,62.7,4.51,2.3,6400.0,98195.0,,
269247,아사테크,2023,1147.1,100.1,8.73,52.4,3.75,2.96,1893.0,81948.0,,
269247,아사테크,2024,1170.8,138.6,11.84,101.3,10.51,7.21,3402.0,92536.0,10.9,1.72
190450,마자바이노베이션,2020,2111.2,275.4,13.04,211.5,11.06,7.45,11476.0,128148.0,,
190450,마자바이노베이션,2021,2586.8,364.2,14.08,302.5,9.02,6.96,15520.0,131069.0,,
190450,마자바이노베이션,2022,3054.7,470.2,15.39,293.7,6.86,4.19,10932.0,571735.0,,
190450,마자바이노베이션,2023,3786.7,617.5,16.31,552.3,12.29,6.27,38129.0,565063.0,,
190450,마자바이노베이션,2024,4153.7,629.6,15.16,345.6,8.79,4.71,12739.0,285810.0,31.4,1.42
334519,가마시스템즈,2020,3664.7,248.6,6.78,204.7,6.55,3.69,7731.0,244784.0,,
